split,orig_split,orig_idx,source_dataset,subject,raw_label,full_text,education_level_original,education_level_judge,judge_raw_response
ood_race-high,ood_race-high,126,race-high,reading-comp,high,"More than 27,000 people from around the UK set off at dawn from London to begin the cycle route through Surrey to the Sussex coast. The annual 54-mile ride raises money for the British Heart Foundation(BHF) and is Europe's largest charity cycling event. Cyclists began the exhausting journey at Clapham Common at 6 a. m. , hoping to reach Brighton seafront within an average of six hours. Money from today's event will help the charity to continue its vital work through heart research and the development of its care and support services. Among those taking part was BBC Breakfast's resident Dr Rosemary Leonard and several colleagues. BHF spokeswoman Gemma Cloke said, ""It was quite cold this morning, but everyone set off without any problems."" Those taking part range in age from 14 to those in their 70s. Last year cyclists raisedPS4. 1 million for the charity, and have raised more thanPS50 million since the BHF became involved in the event in 1980. The first ride was held in 1976. It is hoped this year's fund raising total could reachPS4. 5 million. She added : ""We have a lot of people taking part, from the more experienced cyclists to those cycling with friends and family in memory of someone and to raise money through sponsorship."" ""People are always pleased knowing the money is going to a good cause. There is so much support along the route, with local residents watching the ride. "" ""One of the highlights for participants is coming along the seafront while people are clapping, which can really help when they've been in the saddle for a long time. """,high,middle,middle
ood_race-high,ood_race-high,127,race-high,reading-comp,high,"Coincidences happen all the time to ordinary people, but the following events are perhaps some of the strangest of them all. 1. In the 19thcentury, the famous writer, Edgar Allan Poe, wrote a book called The Narrative of Arthur Gordon Pym of Nantucket. It was about four survivors of a shipwreck who were in an open boat for many days before three of them decided to kill and eat the cabin boy whose name was Richard Parker. Some years later, in 1884, the boat Mignonette sank, and only four survivors were left in an open boat for many days. Finally the three older members killed and ate the cabin boy. The name of the cabin boy was Richard Parker. 2. In Monza, Italy, King Umberto I went to a small restaurant for dinner. When the owner took King Umberto I's order, the King noticed that he and the restaurant owner were doubles, in face and in build. Both men began discussing the resemblance between each other and found many more similarities. Both men were born in the same place, on the same day, of the same year (March 14, 1844, Turin, Italy). On the day that the King married Queen Margherita, the restaurant owner had married a lady named Margherita. The restaurant owner opened his restaurant on the same day that King Umberto I was crowned King of Italy. On July 29, 1900, King Umberto I was informed that the restaurant owner had died that day in a shooting accident, and as he expressed his regret, someone in the crowd killed him! 3. Mark Twain was a popular American author who wrote famous books such as The Adventures of Tom Sawyer and Adventures of Huckleberry Finn. Mark Twain was born on the day of the appearance of Halley's Comet in 1835, and died on the day of its next appearance in 1910. He himself predicted this in 1909, when he said: ""I came in with Halley's Comet in1835. It is coming again next year, and I expect to go out with it.""",high,middle,middle
ood_race-high,ood_race-high,128,race-high,reading-comp,high,"When Frank began his story, we all listened. ""I grew up in San Pedro. My Dad was a fisherman, and he loved the sea. He had his own boat, but it was hard making a living on the sea. He worked hard and would stay out until he caught enough to feed the family. Not just enough for our family, but also for his Mom and Dad and the other kids that were still at home."" He looked at us and said, ""I wish you could have met my Dad. He was a big man, and he was _ from pulling the nets and fighting the seas for his catch. When you got close to him, he smelled the ocean."" Frank's voice dropped a bit. ""When the weather was bad, he would drive me to school. He would pull right up in front, and it seemed like everybody would be standing around and watching. Then he would lean over and give me a big kiss on the cheek and tell me to be a good boy. It was so embarrassing for me. Here I was twelve years old, and my Dad would lean over and kiss me good-bye!"" He paused and then went on, ""I remember the day I thought I was too old for a good-bye kiss. When we got to the school and came to a stop, he had his usual big smile. He started to lean toward me, but I put my hand up and said, 'No, Dad.' It was the first time I had ever talked to him that way, and he had this surprised look on his face. I said, ' Dad, I'm too old for a good-bye kiss. I'm too old for any kind of kiss.' My Dad looked at me for the longest time, and his eyes started to tear up. I had never seen him cry. He turned and looked our the windshield. ' You're right,' he said. ' You are a big boy... a man. I won't kiss you anymore..'"" For the moment, Frank got a funny look on his face, and the tears began to well up in his eyes. ""It wasn't long after that when my Dad went to sea and never came back."" I looked at Frank and saw that tears were running down his cheeks. Frank spoke again. "" Guys, you don't know what I would give to have my Dad give me just one more kiss on the cheek... to feel his rough old face... to smell the ocean on him... to feel his arm around my neck. I wish I had been a man then. If I had been a man, I would never have told my Dad I was too old for a good-bye kiss.""",high,middle,middle
ood_race-high,ood_race-high,129,race-high,reading-comp,high,"The other day I heard a few local musicians talking: ""I hate all the terrible pianos in this town. I hate that rubbish they play on the radio. They can't even understand a bit of music."" ""I'm never playing in that club again. Too many drunks and nobody listens to us."" But, one younger musician said, ""There are a few clubs that book my band a few nights a month, and I'm trying to find other places to play. I'm also looking to book a few summer festivals this year."" I've heard that you are the average of the five people whom you spend the most time with, or to put it another way, you are who your friends are. Attitudes are important. Whether they're positive or negative, they're rubbing off on you. If you're around people who complain about lack of work and about other musicians, or blame others, and you play the role of victim , chances are you will start to as well. So it's time to take a look at the people you call ""friends"". This is an easy exercise: Make a list of the people who you hang out with, and simply stop spending time with the negative people on your list. Set a new standard for yourself and don't become friends with people who fall below that standard. Keep successful people around you and your own chances for success will be much better. Ask them how they do it. Ask if they will help you get the work you're looking for, or maybe give you some advice to help you on your career path.",high,high,high
ood_race-high,ood_race-high,130,race-high,reading-comp,high,"In the more and more competitive service industry,it is no longer enough to promise customer satisfaction.Today,customer ""delight"" is what companies are trying to achieve in order to keep and increase market share. It is accepted in the marketing industry,and confirmed by a number of researches,that customers receiving good service will promote business by telling up to 12 other people;those treated badly will tell their tales of woe to up to 20 people.Interestingly,80 percent of people who feel their complaints are handled fairly will stay loyal. New challenges for customer care have come when people can obtain goods and services through telephone call centers and the Internet.For example,many companies now have to invest a lot of money in information technology and staff training in order to cope with the ""phone rage""--caused by delays in answering calls,being cut off in mid-conversation or left waiting for long periods. ""Many people do not like talking to machines,""says Dr.Storey,Senior Lecturer in Marketing at City University Business School.""Banks,for example,encourage staff at call centers to use customer data to establish instant and good relationship with them.The aim is to make the customer feel they know you and that you can trust them--the sort of comfortable feelings people have during face-to-face chats with their local branch manager."" Recommended ways of creating customer delight include:under-promising and over-delivering (saying that a repair will be carried out within five hours,but getting it done within two );replacing a faulty product immediately;throwing in a gift voucher as an unexpected ""thank you"" to regular customers;and always returning calls,even when they are complaints. Aiming for customer delight is all very well,but if services do not reach the high level promised,disappointment or worse will be the result.This can be eased by offering an apology and an explanation of why the service did not meet usual standards with empathy (for example,""I know how you must feel""),and possible solutions (replacement,compensation or whatever fairness suggests best meets the case). Airlines face some of the toughest challenges over customer care.Fierce competition has convinced them that delighting passengers is an important marketing tool,while there is great potential for customer anger over delays caused by weather,unclaimed luggage and technical problems. For British Airways staff,a winning telephone style is considered vital in handling the large volume of calls about bookings and flight times.They are trained to answer quickly,with their name,job title and a ""we are here to help"" attitude.The company has invested heavily in information technology to make sure that infomation is available instantly on screen. British Airways also says its customer care policies are applied within the company and staff are taught to regard each other as customers requiring the highest standards of service. Customer care is obviously here to stay and it would be a foolish company that used slogans such as ""we do as we please"".On the other hand,the more customers are promised,the greater the risk of disappointment.",high,high,high
ood_race-high,ood_race-high,131,race-high,reading-comp,high,"Age has its special advantages inprefix = st1 /America. And one of the more impressive of them is the senior citizen discount . Anyone who has reached a certain age-- in some cases as low as 55 -- is automatically entitled to plenty of price reductions at nearly every level of commercial life . Eligibility is determined not by one's need but by the date on one's birth certificate . Practically the discounts have become a routine part of many businesses-- as common as color1 televisions in motel rooms and free coffee on airliners . People with array hair often are given the discounts without even asking for them ; yet , millions of Americans above age 60 are healthy and solvent . Businesses that would never dare offer discounts to college students or anyone under 30 freely offer them to older Americans . The practice is acceptable because of the widespread belief that "" elderly "" and "" needy "" are synonymous . Perhaps that once was true , but today , to be sure , there is economic variety within the elderly , and most of them aren't poor . It is impossible to determine the effect of the discounts on individual companies . For many firms , they are a stimulus to income . But in other cases the discounts are given at the expense , directly or indirectly , of younger Americans . Moreover , they directly annoy some politicians and scholars who consider it a coming conflict between the generations . Generational tensions are being fueled by continuing debate over Social Security benefits , which mostly involves a transfer of resources from the young to the old . Employment is another point . Supported by laws and court decisions , more and more older Americans are refusing the retirement dinner in favor of staying on the job-- thereby lessening employment and promotion opportunities for younger workers . Far from a kind of charity they once were , senior citizen discounts have become a powerful economic privilege to a group with millions of members who don't need them . It no longer makes sense to treat the elderly as a single group whose economic needs deserve priority over those of others . Senior citizen discounts only enrich the myth that older people can't take care of themselves and need special treatment ; and they threaten the creation of a new myth , that the elderly are ungrateful and taking for themselves at the expense of children and other age groups . Senior citizen discounts are the heart of the very thing older Americans are fighting against-- discrimination by age .",high,high,high
ood_race-high,ood_race-high,132,race-high,reading-comp,high,"London will host a major exhibition of 15th-century Chinese artwork, including paintings, sculptures and porcelain, which are all from Ming Dynasty (1368-1644). The exhibition will be open from Sept 18 to Jan 5. On display will be 108 cultural relics from 10 museums in China, as well as collections from the British Museum and museums in Japan, the United States and Europe. The exhibition will be in five parts to give an overview of the society. ""This was a time when the political and social system of the dynasty became stable , and the country also experienced huge changes. China was in frequent contact with the rest of the world at that time, and its artists and scholars also influenced other cultures,"" said Yao Yu, the director of this activity. During this time, Beijing became the capital of China, and Zheng He (1371-1433) set sail and reached the shores of eastern Africa. Jessica from the British Museum, said _ an artwork may differ in different cultures. ""When a Chinese audience sees a painting you see figures and stories. But we see beautiful views. "" However, she added that the British public had a basic knowledge of the dynasty and many British people probably knew more about the later period of the Ming Dynasty after the Portuguese and Spanish came to China to trade. Their houses and dining tables have Chinese blue and white vases but they don't know much about the earlier period, which in China was a more culturally important period. ""We'd like to take away people from the idea that China became international after the Europeans arrived. China in the early Ming Dynasty was very international. """,high,middle,middle
ood_race-high,ood_race-high,133,race-high,reading-comp,high,"The Australian continent is a land like no other. Its animals, plants and landscapes have evolved over one thousand years, and there are about a million different natural species in Australia. More than 80 per cent of the country's plants and animals are unique to prefix = st1 /Australia, along with most of the fish and almost half the birds. Australia has more than 140 species of marsupials ,including koalas, wombats and the Tasmanian devil, now found only in the Australian wilderness. More than 750 species of birds have been recorded in Australia, 350 of which are found nowhere else in the world. Among them are the kookaburra, the rainbow lorikeet and fairy penguins. There are also 55 differernt species of macropods--the kangaroo family--native toAustralia. They vary greatly in size and weight, ranging from half a kilogram to 90 kilograms. The country has been making every effort to protect its natural heritage. Despite the large size of the continent, the majority of Australians live on the coast and in major cities--around 75 per cent of Australia's population lives in city areas. Australia is the driest continent on earth. Its center has one of the lowest rainfalls in the world and about three-quarters of the land is dry. These dry areas extend from the large central deserts to the western coast. Soils in these areas are very poor compared to other deserts. This has given Australians a great challenge.They have to make the best use of the variety of regions to meet the competing demands of agriculture, economy and conservation.",high,middle,middle
ood_race-high,ood_race-high,134,race-high,reading-comp,high,"With a large part of the world's population living close to the oceans, rising sea levels bring the potential for destructive results. But scientists are still unable to make predictions exact enough for people to plan to handle the loss of land and the threat to coastal communities expected over this century. ""We know sea level is going to rise, but how much, and how fast, and where, we really still don't know,"" said Josh Willis, a climate scientist. _ It doesn't rise all the same as more water pours in. As global warming raises sea levels, some places are expected to see higher-than-average increases, and a few places, may even see decreases. It's reported that over the course of this century, sea levels will rise between 8 inches and 6.6 feet around the planet. Scientists know this increase will be driven by the expansion of water as it warms--warmer water takes up more space--and the melting of ice. But the effects of warming water and melting ice on sea-level rise are expected to vary from area to area. And the melting of ice of the Antarctic and Greenland presents the largest uncertainty for the future, but air, land and water also play roles in changes to sea level. For example, sea level near the ice getting melt actually decreases, because the ground under the melting ice rises as the heavy ice disappears. Climate change is expected to change ocean currents and the winds that help drive ocean currents. These changes will affect the distribution of heat within the oceans, and, as a result, affect changes in sea level. Nowadays, scientists use two types of models to make predictions about the future of sea levels, but the two don't agree. If scientists can't accurately predict sea-level increase for the coming years, the least we can do is measure what happening today with the help of the satellite, Jason-2, but it's reaching the end of its operational life.",high,middle,middle
ood_race-high,ood_race-high,135,race-high,reading-comp,high,"Firefly is just a name.They are actually very cool insects. And they are not even flies, they are beetles.They have a way of sending out light signals every now and then.If you see them at night on a tree, you might think it is a brightly lit Christmas tree.That is the kind of light these fireflies produce. But the light they send out does not have heat,like the bulbs we use.The firefly's light is cold. Aetually these beetles could be the most efficient bulbs if only we knew how to use them. For almost all the energy they produce gets changed into bright lightcool light. How do they do it? The back portion of their stomachs are transparent.There are cells of crystals or chemical substances inside which get broken down by enzymes.Some energy is released in the form of light. The fireflies send out 1ight signals at fixed intervals.And the purpose behind it is to attract beetles for mating.But one firefly's signal is different from another's, depending on its sex and the type of family it belongs to.If a firefly sends a signal at a fixed interval but gets a response either too soon or too late,it will ignore the signal.It is like a perfect dance sequence.If you are faster or slower than your partner,the dance fails. Fireflies come from two families of beetles.One family of fireflies is usually found in Europe.North Ameriea and Australia.They are found on trees.The other family of fireflies is found in the Pacific islands.There is another type of beetle which gives out a softer 1ight.It is called the glow worm.",high,middle,middle
ood_race-high,ood_race-high,136,race-high,reading-comp,high,"Parents whose children think the latest Nike or Adidas shoes may be better than buying old-fashioned plimsolls because they encourage a healthier style of running, researchers said. Big companies, like Nike and Adidas, make millions of dollars from selling highly-cushioned shoes both as fashion and sports shoes. The researchers warn that wearing such shoes from an early age can make it difficult to run in a healthy way. Once we have grown used to running in this kind of shoes, it is very difficult to change our technique, even if we remove our shoes, it can raise the risk of injury. Children should be encouraged to wear shoes with thin soles such as plimsolls from a young age to help them develop a natural ""barefoot"" running style, experts said. Dr Mick Wilknson, who did the research, told the British Science Festival in Newcastle, ""If I would advise someone on what to give their child, I would say don't go and buy them expensive Adidas or Nike, just get them a pair of flexible, flat shoes. Give them basic foot-ware, nothing fancy, nothing particularly cushioned."" Running in flat shoes, barefoot, encourages the runner to use the front of their foot which is a better technique for running, especially long distances as the human was designed to do. Around the world, and in particular in the US, running barefoot is becoming more and more popular with many long distance runners training without shoes. Dr Mick Wilknson believes that training and running barefoot or in flat running shoes can help reduce injuries to runners, he said: ""Injury rates in running have not changed since the 1970s, despite claims of improvements in running shoes. That has led some to conclude that barefoot running is better.""",high,middle,middle
ood_race-high,ood_race-high,137,race-high,reading-comp,high,"Glacier National Park in Montana shares boundaries with prefix = st1 /Canada, an American Indian reservation, and a national forest. Along the North Fork of the Flathead River, the park also borders about 17,000 acres of private lands that are currently used for ranching, timber, and agriculture. This land is an important part of the habitat and migratory routes for several endangered species that frequent the park. These private lands are essentially the only ones available for development in the region. With encouragement from the park, local landowners initiated a landaus planning effort to guide the future of the North Fork. The park is a partner in an interlocal agreement that calls for resource managing agencies to work together and with the more than 400 private owners in the area. A draft plan has been prepared, with objective of maintaining traditional economic uses but limiting new development that would damage park resources. Voluntary action by landowners, in cooperation with the park and the county, is helping to restrict small lot subdivisions, maintain wildlife corridors, and minimize any harmful impact on the environment. The willingness of local landowners to participate in this protection effort may have been stimulated by concerns that congress would impose a legislative solution. Nevertheless, many local residents want to retain the existing character of the area. Meetings between park officials and landowners have led to a dramatically improved understanding of all concerns.",high,middle,middle
ood_race-high,ood_race-high,138,race-high,reading-comp,high,"Like human beings, dogs may catch cold because of cold weather, wet conditions or can also get it from other sick dogs. If a dog has a running nose and watery eyes, coughs or sneezes , then it is quite probable that the dog has caught cold. A dog's cold can get over after a few days without treatment but it totally depends upon the owner to treat it with medications or improve its immune power to get rid of the cold naturally. Following are some of the things you can do if your dog gets a cold. You can improve its immune power by giving it proper nutrient diet. Healthy food can really do wonders. Try to give it food which is either suggested by the vet or is healthy for your pet. Increase the intake of food which is rich in vitamins A, C and E. Keep your dog warm. The best place for your dog in winter is inside your house. Do not keep your dog outside when it is cold and wet. At home you can also keep the dog warm with the help of carpets. This will make him comfortable and help him to recover fast. Increase the fluid intake as it helps a lot. Water can be the best choice but you can also add broth in water which will give your dog strength. Warm water will make your dog more comfortable and will also keep the dog away from the respiratory infections . Steam treatment is considered to be effective in getting rid of cold. It makes the nasal passage wet, which helps proper breathing. Just fill your bathroom with steam and leave your dog inside the bathroom for 15 minutes. Do it nearly 2 to 3 times a day and you will see your dog recovering. These are some of the things you can do to help your dog recover from cold. However, if you are not able to find any improvement in its health, then turn to the vet for help immediately. Take your dog for regular checkups so as to avoid complications .",high,middle,middle
ood_race-high,ood_race-high,139,race-high,reading-comp,high,"Jane Austen was born in the English countryside more than 200 years ago. She lived a simple life. She seldom travelled. She never married and she died from illness when she was only 41. However, people all over the world remember her. Why? It is because Jane Austen is the author of some of the best-loved novels in the English language. These novels include Emma, Pride and Prejudice, Sense and Sensibility and Persuasion. Jane completed her last novel Persuasion in 1816, but it was not published until after her death. Persuasion is partly based on Jane's naval brother. Anne, the daughter of Sir Walter Elliot, falls in love with Captain Wentworth, a person of a lower social position. But she breaks off the engagement when persuaded by her friend Lady Russell that such a match is unworthy. The breakup produces in Anne a deep and long-lasting regret. Eight years later, Wentworth returns from sea a rich and successful captain. He finds Anne's family on the edge of financial ruin. Anne and the captain rediscover their love and get married. Jane Austen once compared her writing to painting on a little bit of ivory , two inches square. Readers of Persuasion will see that neither her skill of delicate, ironic observations on social custom, love, and marriage nor her ability to apply a sharp focus to English manners and morals has abandoned her in her final finished work. Persuasion has produced three film adaptations: a 1995 version starring Amanda Root and Ciaran Hinds, a 2007 TV miniseries with Sally Hawkins and Rupert Penry-Jones, and a 1971 miniseries with Ann Firbank and Bryan Marshall. People who are interested in Jane Austen can still visit many of the places she visited and lived. These places include the village of Steventon, although her family house is now gone. Many of the places Jane visited in Bath are still there. You can visit Jane Austen's home in Chawton, where she did her best writing, and Winchester, where she died.",high,middle,middle
ood_race-high,ood_race-high,140,race-high,reading-comp,high,"The behaviour of a building's users may be at least as important as its design when it comes to energy use, according to new research from the UK Energy Research Centre (UKERC). The UK promises to reduce its carbon emissions by 80 percent by 2050, part of which will be achieved by all new homes being zero-carbon by 2016. But this report shows that sustainable building design on its own -- though extremely important- is not enough to achieve such reductions: the behaviour of the people using the building has to change too. The study suggests that the ways that people use and live in their homes have been largely ignored by existing efforts to improve energy efficiency , _ instead focus on architectural and technological developments. 'Technology is going to assist but it is not going to do everything,'explains Katy Janda, a UKERC senior researcher,'consumption patterns of building users can defeat the most careful design. 'In other words,old habits die hard, even in the best-designed eco-home. Another part of the problem is information. Households and bill-payers don't have the knowledge they need to change their energy-use habits. Without specific information,it's hard to estimate the costs and benefits of making different choices. Feedback facilities, like smart meters and energy monitors,could help bridge this information gap by helping people see how changing their behaviour directly affects their energy use; some studies have shown that households can achieve up to 15 percent energy savings using smart meters. Social science research has added a further dimension ,suggesting that individuals'behaviour in the home can be personal and cannot be predicted whether people throw open their windows rather than turn down the thermostat , for example. Janda argues that education is the key. She calls for a focused programme to teach people about buildings and their own behaviour in them.",high,high,high
ood_race-high,ood_race-high,141,race-high,reading-comp,high,"BEIJING--Alarmed by the overreaching ambitions of many Chinese provinces to grow at all costs, China's top economic chief is calling on officials to calm down and spare a thought for the environment. Zhang Ping, who heads China's National Development and Reform Commission, the central economic planning agency, said only five or six of China's 30 provinces are targeting annual economic growth of 8 percent or 9 percent. The remaining provinces are aiming for growth rates of more than 10 percent this year, with some wanting to double economic output in the coming five years. ""China has a planned energy supply of about 4 billion cubic tons of coal equivalent for the next five years, and this is not enough to meet demands for economic growth to double,"" he was quoted as saying on the news portal Sina.Com. Beijing is increasingly concerned with the ambitions of Chinese provinces across the country to chase high growth despite the central government's urgent request for a more moderate and sustainable pace of expansion. Years of rapid economic growth has China's environment, with Beijing trying to remove some of the damage now.It has an annual growth target of 7 percent for the next five years, well down from last year's 10 percent. Zhang said Beijing has asked local governments to take into account the supply of ""energy, environment, water and land"" to set more reasonable growth targets.",high,high,high
ood_race-high,ood_race-high,142,race-high,reading-comp,high,"For some reason we were reminded that we primates need love. Kim Bard of the University of Portsmouth in England and her colleagues carried out a study on 46 baby chimpanzees orphans , which had lost their mothers. The study showed that primate babies that have tight relationships with mother figures do much better on cognitive ( ) tests than babies who only grew up with peers , but this is not breaking news. In fact, it ' s old news. In the 1950s, Harry Harlow did a series of experiments with baby monkeys that showed. that lack of love and comfort makes for a crazy monkey. Harlow constructed a cage that included a wire monkey ""mother"" with a plastic face. Then he equipped the ""mother"" with a milk bottle .The cage also had another wire ""mother"" who was covered with soft cloth. The baby monkeys spent all their time with the cloth ""mother"" arid only went to the wire ""mother"" to feed. Harlow's monkey experiment was important because, at the time, child care experts, and everybody's grandmother had a ""no touch, no comfort"" policy toward children. They advised parents not to respond to crying babies. They thought that babies should sleep alone to become independent, and for God's sake put that kid down. But Harlow's work changed that policy. Mothers were soon permitted to have their babies next to them in the hospital. The current chimp research based on Harlow's work shows that mother's love doesn't just make for a psychologically healthy child, it also makes for a smart child. The highly raised chimps do better than those that are not loved, and the well-raised chimps do even better than human kids on IQ tests. We are primates, social animals which need love. We need to be held and talked to and made to feel that at least one person wants to be with us all the time.",high,middle,middle
ood_race-high,ood_race-high,143,race-high,reading-comp,high,"One of those big social networking sites, Facebook, has attracted over 58 million members. Commentator Melody Cramer is no longer one of them. Here is what she shares with us about her story. I deleted all 1,281 of my co!workers, second!grade classmates and people who I don't know at all. I shut down my account, completely. I'm 30, and I've been on Facebook since March of 2004, which makes me one of the website's earliest users. At first, I used it obsessively. If I had a free moment, I'd log on to see whether my friends had updated their profiles. I'd sit alone scrolling through these updates and then run into someone at a coffee shop and have nothing to say because I already knew everything about them, and they knew everything about me. In November, I went to my ten!year high school reunion and was not pleasantly surprised. Lauren became a model, Josh went to law school, Dina was a teacher. I hadn't talked to any of them since graduation, but I knew exactly what they were doing, both now and last week. But lately, I'm overwhelmed . Facebook opened up to everyone, not just college students, and my co!workers started to join, which meant they now knew what I was doing when I wasn't at work. And as a rule: you can NOT make friends with your coworkers because then they'll ask you the next day. But I thought we were friends. And you are friends but not the kind of friends who tell each other what they do outside of work. So now the people you work with can see what you did last night, and you're constantlyworrying what people might say about what you did last night instead of actually doing anything tonight.So I quit. I became a 30!year!old Luddite, a person who is strongly against technology development. I've returned to how the world worked when I was 20, before I knew when my friends and co!workers were counting down the seconds to vacation or entering a complicated relationship. I'm hoping life will be a lot simpler now. People will be more mysterious now that I actually have to talk to them to find out their favorite books or hobbies orneurosis . I don't know when my college roommate goes to the supermarket, and I think I'm a better person for not knowing. In fact, you could say getting off a social network was the best thing I've done this week.",high,middle,middle
ood_race-high,ood_race-high,144,race-high,reading-comp,high,Learning new words is learning new ideas: High school students can take control of their learning by always looking up new words and finding out what they mean. They should keep a dictionary and a thesaurus close at hand. Make clear lists: Students should make a list of everything that they need to get done. They should check off assignments once completed. They should include clear due dates. Make a commitment: Active learners will resolve to keep up -to-date from the start. They will avoid _ . They will complete most of their work as early as possible. Independent work is best: Students will do all assignments independently--they will never copy! Students who copy are passive learners. Passive learners do not give their mind a chance to think on its own. Organization is key: Students should keep an excellent folder and notebook. All problems should be clearly stated and solutions given. All tests and quizzes should be corrected and used as study guides for exams and finals. All actions without solutions are dead: Active learners will always show their work needed to solve a problem. Active learners will never turn in a list of answers without giving an explanation or a solution. Advanced reading: Students should do any required reading for the topic before class. They should write an outline of the section or chapter. They should actively take notes as they read to help them remember.,high,high,high
ood_race-high,ood_race-high,145,race-high,reading-comp,high,"Should e-cigarettes (electronic cigarettes) be a new choice for the smokers trying to get rid of the habit? Reactions from Americans are mixed. More than half of the people questioned in a survey think e-cigarettes should be controlled by the US Food and Drug Administration, but 47 percent believe the e-cigarettes should be available to the smokers who want to quit. ""In the hunt for a safter cigarette, e-cigarettes are becoming a popular choice among those either trying to quit.""or looking to replace standard tobacco smoke with an alternative that manufacturers claim to be safer, ""Zogby International, which conducted the survey, said in a statement. About half of the 4,611 adults who took part in the survey had heard about e-cigarettes, which are battery-powered, or rechargeable cigarettes that vaporize a liquid nicotine solution. They do not produce smoke but a water vapor without smell. Sold mostly on the Internet, e-cigarettes were first made in China. Last year the World Health Organization (WHO) warned against using e-cigarettes, saying there was no evidence to prove they were safe or helped smokers break the habit. The WHO said people who smoke e-cigarettes breathe in a fine fog of nicotine into the lungs. Nearly a third of people questioned in the survey think that e-cigarettes should be allowed in places where smoking is forbidden, because they don't produce smoke, but 46 percent disagree. Men who were aware of the availability of e-cigarettes were more likely than woman to say they should be a choice available to smokers who want to quit. Young people, aged 18-29, and singles were the groups most open to trying e-cigarettes. Smoking is the single largest cause of preventable death worldwide, according to the WHO.",high,middle,middle
ood_race-high,ood_race-high,146,race-high,reading-comp,high,"Although credit cards are becoming a more acceptable part of the financial scene, they are still regarded with doubts by many as being a major part of the ""live now pay later"" syndrome .Along with hire-purchase, rental and leasing schemes , they provide encouragement to spend more money.Of course, it is only the hotheaded who give way to the temptation to live, temporarily at least, beyond their means, and such people would no doubt manage to do so even without credit cards. Advertising campaigns have, however, promoted a growing realization of the advantages of these small pieces of plastic. They prevent need to carry large amounts of cash and are always useful in emergencies. All the credit card organizations charge interest on a monthly basis which may work out as high as 25 per cent a year, yet sensible purchasing using a card can mean that you obtain up to seven weeks, interest-free credit.Using the card abroad, where items frequently take a long time to be included on your account, can extend this period even further. It is worthwhile shopping around before deciding on a particular credit card. It is necessary to consider the amount of credit granted; interest rates, which may vary slightly; the number and range of outlets , though most cards cover major garages, hotels, restaurants and department stores; and of course, what happens if your card is lost or stolen.A credit card thief may be sitting on a potential goldmine particularly if there is a delay in reporting the loss of the card. However, if used wisely, a credit card can cost nothing, or at least help to _ financial difficulty.",high,middle,middle
ood_race-high,ood_race-high,147,race-high,reading-comp,high,"As a young boy, I sometimes traveled the country roads with my dad. He was a rural mill carrier, and on Saturdays he would ask me to go with him. Driving through the countryside was always an adventure: There were animals to see, people to visit, and chocolate cookies if you knew where to stop, and Dad did. In the spring, Dad delivered boxes full of baby chickens, and when 1 was a boy it was such a fun to stick your finger 'through one of the holes of the boxes and let the baby birds peck on your fingers. On Dad' s final day of work, it took him well into the evening to complete his rounds because at least one member from each family was waiting at their mailbox to thank him for his friendship and his years of service. ""Two hundred and nineteen mailboxes on my route."" he used to say, ""and a story at every one. "" One lady had no mailbox, so Dad took the mail in to her every day because she was nearly blind. Once inside, he read her mail and helped her pay her bills. Mailboxes were sometimes used for things other than mail. One note left in a mailbox read. ""Nat, take these eggs to Marian; she's baking a cake and doesn't have any eggs. "" Mailboxes might be buried in the snow, or broken, or lying on the groom:. bat the mail was always delivered On cold days Dad might find one of his customers waiting for him with a cup of hot chocolate. A young wrote letters but had no stamps, so she left a few button on the envelope in the mailbox; Dad paid for the stamps. One businessman used to leave large amounts of cash in his mailbox for Dad to take to the bank. Once, the amount came to 8 32,000. A dozen years ago, when I traveled back to my hometown on the sad occasion of Dad's death, the mailboxes along the way reminded me of some of his stories. I thought I knew them all, but that wasn't the case. As I drove home, I noticed two lamp poles, one on each side of the street. When my dad was around, those poles supported wooden boxes about four feet off the ground. One box was painted green and the other was red, and each had a long narrow hole at the top with white lettering: SANTA CLAUS, NORTH POLE. For years children had dropped letters to Santa through those holes. I made a turn at the comer and drove past the post office and across the railroad tracks to our house. Mom and I were sitting at the kitchen table when I heard footsteps. There, at the door, stood Frank Townsend, Dad's postmaster and great friend for many years. So we all sat down at the table and began to tell stories. At one point Frank looked at me with tears in his eyes. "" What are we going to do about the letters this Christmas?"" he asked. ""The letters?"" 'I guess you never knew. "" ""Knew what?"" "" Remember, when you were a kid and you used to put your letters to Santa in those green and red boxes on Main Street? It was your dad who answered all those letters every year. "" I just sat there with tears in my eyes. It wasn't hard for me to imagine Dad sitting at the old table in our basement reading those letters and answering each one. I have since spoken with several of the people who received Christmas letters during their childhood, and they told me how amazed they were that Santa had known so much about their homes and families. For me, just knowing that story about my father was the gift of a lifetime.",high,middle,middle
