split,orig_split,orig_idx,source_dataset,subject,raw_label,full_text,education_level_original,education_level_judge,judge_raw_response
ood_race-middle,ood_race-middle,81,race-middle,reading-comp,middle,"A young man is sitting by the road eating something. A policeman is coming over. At once ,the man gets up quickly and runs down the road. The policeman runs after him. The man runs very fast. But the policeman runs faster. After a few minutes, the policeman catches him. 'Where are you going?' says the policeman. 'You must be a criminal if you run like that when you see a policeman.' 'No, no,' says the man, 'I'm not a criminal. I'm just too fat, you see. The doctor says to me that I must always run fast after eating.' 'I see,' says the policeman, 'You are running to help to lose some weight .'",middle,middle,middle
ood_race-middle,ood_race-middle,82,race-middle,reading-comp,middle,"This Thursday, across the USA, kids are skipping school and going to work with their parents. They'll be making copies, sending faxes and sweeping floors. This is because April 28 is Take Our Sons and Daughters to Work Day all over the USA. This holiday shows kids what it means to be a grown-up in the working world. I still remember when this day started, I was very happy. Not only did I have the chance to miss school, but I also got to sit in my dad's taxi all day long and we would go to a restaurant for lunch. But after only 20 minutes of driving around the city, I was very bored. couldn't read my book in the car as I would get carsick and my dad didn't like to turn on the radio. I got hot and uncomfortable. People wouldn't get into his taxi because they thought he already had a passenger-me, so nothing happened. It seemed years before we went out for lunch. I actually started to miss school. While the point of the day is to give kids a chance to experience real-life jobs and give them an idea of the possibilities for their futures, I got something completely different from the day. I learned to appreciate school. Where else do you get to play with your friends, do science experiments, read great books and write stories all in one day? Just as you'll have to learn to love your job later in life, learn to love school now. If you don't already, try spending the day at work with your dad.",middle,middle,middle
ood_race-middle,ood_race-middle,83,race-middle,reading-comp,middle,"Mrs. White likes shopping. Today is Sunday. She wants to buy a new dress for herself. Now she is in a clothes store and has a look at a red one. She asks the salesgirl , ""How much is it?"" ""It's thirty dollars."" the salesgirl answers. ""Can I _ , please?"" she asks. ""Yes, you can. The dressing room is over there. This way, please."" the salesgirl says. After Mrs White comes out of the dressing room, the salesgirl says to her, ""You look ten years younger in this red dress."" Hearing that, Mrs. White says, ""I will not take the dress, because I don't want to look ten years older after I take off the dress.""",middle,middle,middle
ood_race-middle,ood_race-middle,84,race-middle,reading-comp,middle,"Mr. Clark was a very busy man. He always worked hard. He often forgot his family's birthdays.Yesterday afternoon, he remembered it was Mrs. Clark, his wife's birthday. He loved his wife. He wanted to give her a gift. On his way home from his hospital he bought some nice flowers in a shop. When Mr. Clark got home, he gave his wife the flowers and said,"" Happy birthday to you, dear! It's September 28thtoday. I remembered your birthday this year."" Mrs. Clark laughed and said ,"" My birthday was the day before yesterday. But thank you all the same. Better later than never!""",middle,middle,middle
ood_race-middle,ood_race-middle,85,race-middle,reading-comp,middle,"Most humans expect to receive fair treatment. A recent study shows that monkeys may feel the same way. This is the first time scientists have seen this kind of behavior in animals. Scientists chose monkeys for the research because monkeys have close relationship with each other and they also have good teamwork. Sarah Brosnan, the leader of the research, put female monkeys in pairs. The researchers trained the monkeys to exchange a small rock with them. ""That may sound simple, but not very many animals are willing to give things away."" Says Brosnan. When a monkey exchanged a rock with the researcher within 60 seconds, she received a reward. Usually, the reward was a piece of cucumber. The partner of each monkey who made an exchange also received a reward. Sometimes the partner got the same reward (a piece of cucumber), but other times the partner received a better reward (a grape). The researchers were surprised at how the monkey _ to the unfair treatment. When a monkey saw her partner get better treatment, she was unhappy. The monkeys did not want to continue the test or eat the cucumbers they received. Some monkeys even threw their food at the researchers. Bronson's research suggests that monkeys do not like unfair treatment. However, as Brosnan explains, ""We don't know how monkeys learn to dislike being treated unfairly. But that opens up a whole new research field."" Scientists will continue their research.",middle,middle,middle
ood_race-middle,ood_race-middle,86,race-middle,reading-comp,middle,"Michael Jordan is one of the most famous basketball players in the world. He was born in Brooklyn, New York. He didn't like to talk to other people about himself. He was very short and he didn't play basketball very well when he joined the basketball team in his high school at first. But the next year, things changed greatly as he grew much taller. Michal Jordan became famous when he joined the university basketball team in North Carolina. Michael used his quickness and strength to reach the basketball. He played so well that people called him ""Air Jordan"". After college, Michael became a basketball team member in the Chicago Bulls. The NBA was very surprised at this high--flying player. He was named ""Rookie ""of the year in 1985 and ""the Most Valuable Player"" in 1987. He once set a record by getting 63 points in one game. ,,.",middle,middle,middle
ood_race-middle,ood_race-middle,87,race-middle,reading-comp,middle,"In Germany ,about 70% people like reading. They often read .They read in their homes. They read in libraries. They read in their schools. They also read in hospitals .Parents often read books for their kids. You can buy all kinds of books in Germany. There are many bookstores there. A bookstore can sell many books every day. People also like to buy books on the Internet now. In Germany ,people often have reading parties. They are happy at the parties. But you must follow the rules at the parties. For example, don't arrive late for the parties. Don't eat at the parties. Don't listen to music at the parties. Don't talk at the parties.",middle,middle,middle
ood_race-middle,ood_race-middle,88,race-middle,reading-comp,middle,"A Trap Mr. Smith left his car outside his apartment one night as usual, but when he came down the next morning to go to his office, he discovered that the car wasn't there. He called the police and told them what had happened, and they said that they would try to find the car. When Mr. Smith came home from his office that evening, the car was back again in its usual place in front of his house. He examined it carefully to see whether it had been damaged, and found two theater tickets on one of the seats and a letter which said, ""We're very sorry. We took your car because of an emergency."" Mr. and Mrs. Smith went to the theater with the two tickets the next night and enjoyed themselves very much. When they got home, they found that thieves had taken almost everything they had had in their apartment.",middle,middle,middle
ood_race-middle,ood_race-middle,89,race-middle,reading-comp,middle,"The city of Cannes _ in the southern part of France, in the Riviera region and has a population of nearly 70,000. Cannes is very famous around the world for its Film Festival and also for its Cannes Lions Festival. It is a comfortable city and has tourism as its main industry. Cannes offers some of France's finest hotels. You can surf the Internet for more information about hotels. _ is 905 km away from Paris, 164 km from Marseille and 26 km away from Nice. The coast is often visited. The Boulevard de la Croisette is one of the most important attractions for people who love the beach, sun and sand. La Croisette is a 12 km waterfront avenue with many trees, hotels, cafes, shops and restaurants around. Visiting the Musee de la Castre is also a good choice for seeing beautiful works of art, paintings and so on. And if you want to relax, you can visit the Iles de Lerins (Le rins Islands) with nice views and beautiful beaches. If you just take a walk in the streets of Cannes, you will discover a very friendly atmosphere . The main streets are d'Antibes and Meynardier. You will have a good time in the shops. Its restaurants are very good, although the prices are sometimes expensive. Depending on whether the restaurant is located on the waterfront or not, the price will be a bit more expensive.",middle,middle,middle
ood_race-middle,ood_race-middle,90,race-middle,reading-comp,middle,"American schools begin in September after a long summer vacation . There are two terms in a school year: the first term is from September to January, and the second is from February to June. Most American children go to public schools . High school students take only four or five subjects at a time. They usually go to the same classes every day, and they have homework for every class. After class they have many activities. After high school, many students go to college.",middle,middle,middle
ood_race-middle,ood_race-middle,91,race-middle,reading-comp,middle,"When I was a kid in Minnesota, watermelon was expensive. One of my father's friends, Bernie, was a rich businessman, who owned a large store in St. Paul. Every summer, when the first watermelons arrived, Bernie would call. Dad and I would go to Bernie's place. We' d sit on the edge of the dock , feet dangling , and got ready for a big meal. Bernie would take his knife, cut our first watermelon, hand us both a big piece and sit down next to us. Then we'd bury our faces in watermelon, eating only the heart--the reddest, juiciest, firmest, sweetest, most seed-free part--and throw away the rest. Bernie was my father's idea of a rich man. I always thought it was because he was such a successful businessman. Years later, I realized that it was not Bernie's wealth itself but his way of dealing with it that my father liked. Bernie knew how to stop working, get together with friends and eat only the heart of the watermelon. What I learned from Bernie is that being rich is a state of mind. Some of us, no matter how much money we have, will never be free enough to eat only the heart of the watermelon. If you don't take the time to dangle your feet over the dock and enjoy life's small pleasure, your work is probably hurting your life. For many years, I forgot that lesson I'd learned as a kid on the loading dock. I was too busy making all the money I could. Well, I've relearned it. I hope I have time left to enjoy the success of others and to take pleasure in the day. That's _ . I have learned again to throw the rest away.",middle,middle,middle
ood_race-middle,ood_race-middle,92,race-middle,reading-comp,middle,"Billy Dengler, a 14-year-old boy, is in the eighth grade. A month after he was born, Billy's mother, Terri, noticed that his eyes weren't quite as big as a normal baby's. She took Billy to the hospital, and the doctor said Billy would never be able to see. Although Billy can't see, he has never let that hold him back or make him different. Billy began teaching himself computer programming by using a screen reader when he was just seven years old. He is a certified Google developer now. Google even tried to offer him a job last year when he discovered a problem in one of its _ , but Billy wasn't old enough. Billy's dream school would be Stanford University or MIT, where he could get a very good education in computer science. After he leaves school, whether he will go to work at a company like Google or design a software company of his own is still to be decided. However, he says he will definitely do something great. ""It's a sighted world,"" Billy said. ""You can't let anything get in the way of your dreams, and if you do that, you can't move forward and make your dreams come true.""",middle,middle,middle
ood_race-middle,ood_race-middle,93,race-middle,reading-comp,middle,"Not everyone has a chance to be a detective , but I got one when I was 13 years old. It happened in 1994. One afternoon, I was walking down the street when I saw my father's new car. I expected to see my father in the driver's seat. But to my surprise, I saw a young woman driving instead, ""She has stolen my father's car,"" I thought. So I quickly stopped a taxi and got in. I said to the driver, ""Follow that new car in front,"" I told him why. The taxi driver had a car phone, so I asked him to call the police. Soon we heard the sound of a police car. The police told the woman to stop the car using a loudspeaker. The taxi came to a stop, too. I got out right then and said to the woman, ""This is not your car. It's my father's car."" The woman smiled and said, ""Oh. You're Mr. Johnson's son, right? I've seen your photo in your father's office."" Before I could say one word, the woman explained that she was my father's new assistant . My father had asked her to take his computer to the shop to have it repaired. He lent her his car. After hearing this, I called my father and he told us what the woman said was right. The police and the taxi driver laughed. I felt very sorry. It was both the first time and the last time I worked as a detective.",middle,middle,middle
ood_race-middle,ood_race-middle,94,race-middle,reading-comp,middle,"Today the word friendship has been used so often that it has lost its meaning. Some jokingly or seriously say that friends are made to be used. It makes me very sad. True friendship doesn't mean that when you need your friend's help,you will treat him to dinner,and when you have to protect yourself,you will put your friends in a difficult situation. In fact,true friendship is the communication and understanding of the hearts . True friendship is like water. Compared wish decent wine,water is tasteless,but is of great help when we are thirsty. True friends don't need to be with each other every day,but are connected in heart every minute. True friendship is like medicine. Though it is bitter,it cures your illness. True friends give you some suggestions even if they know you would not take. They criticize you when others have a good word for you,not because of envy but worrying that you may lose your cool head. True friendship has nothing to do with fame,power or money. True friends would often watch you silently far away when you are _ ,but come to you whenever you need their help. You're not his stepping-stone to success,but are his crutch to live through difficulties. True friends make you complete. Many persons go along with you through your life-your parents,your spouse,and your children,who take care of you and make your life happy. However,you still need someone who understands your thoughts and souls. Without them,you are likely to be unhealthy in spirit. True friends stay in your heart,rather than at your side;they know you more than yourself,and try to better you. Once you have found such a true friend,do treasure him. If your true friend disappears,how can you make the sound of your heart understood?",middle,middle,middle
ood_race-middle,ood_race-middle,95,race-middle,reading-comp,middle,"My grandpa is 93 years old this year. He is very healthy and looks young. Many people ask him why he is so healthy. Grandpa says good diet is very important to everyone. Grandpa has three meals a day regularly . He often eats lots of vegetables and fruit. He never drinks or smokes . He says they are bad for health. After he gets up in the morning, he often drinks a cup of water. And before he goes to bed in the evening, he has a cup of milk. He says everyone should drink some water before breakfast. Grandpa has a good lifestyle, too. He likes sports. He likes playing ping-pong and badminton. Sometimes he goes swimming. He goes running every day before breakfast, too. He says exercise can help a person keep healthy and strong. Grandpa likes watching TV. But he only watches TV in the afternoon. He doesn't watch too much TV. Many old people like playing Majon, but grandpa doesn't. He says sitting in the chair for long time is not good for health.",middle,middle,middle
ood_race-middle,ood_race-middle,96,race-middle,reading-comp,middle,"If we are asked exactly what we were doing a year ago, we should probably have to say that we could not remember. But if we had kept a book and had written it in an account of what we did each day, we should be able to give an answer to the question. It is the same in history. Many things have been forgotten because we don't have written account of them. Sometimes men did keep a record of the important happenings in their country, but it was often destroyed by fire or in a war. Sometimes there was never any written record at all because the people of that time and place did not know how to write. For example, we know a great deal about the people who lived in China 4,000 years ago, because they could write and leave written records for those who lived after them. But we know almost nothing about the people who lived even 200 years ago in central Africa because they had not learnt to write. Sometimes, even if the people cannot write, they may know something of the past. They have heard about it from older people and often songs and dances and stories have been made about the most important happenings, and those have been sung and acted and told for many generations , for most people are proud to tell what their fathers did in the past. This we may call ""remembered history"". Some of it has been written history because words are much more easily changed when used again and again in speech than when copied in writing. But where there are no written records, such spoken stories are often helpful.",middle,middle,middle
ood_race-middle,ood_race-middle,97,race-middle,reading-comp,middle,"There are four hats. They are red, yellow, green and white. They are Mike's, Bill's, Tom's and John's. Tom's hat is not yellow, green or red. John's hat is not green. And Mike's hat is not yellow or green. What color are their hats? ,.",middle,elementary,elementary
ood_race-middle,ood_race-middle,98,race-middle,reading-comp,middle,"Hip-hop dancing is popular with many young people today. They like it because they can invent their own moves. They use this dance to show their love for life. It also shows that they feel good about life, that they just want to be themselves and enjoy life, and that they are not afraid of problems. Hip-hop dancing has a history of more than 20 years. It first began in the 1980s in the USA. In early times, in New York and Los Angles, many young black people often danced to the music in the streets. They used their legs, arms, heads and even shoulders to dance. Many young people still use most of these moves today. Hip-hop dancing became popular all over the world because of the 1983 film Flashdance. Some people performed Hip-hop dancing in the movie. People enjoyed their performance. They began to dance like them. Then it became popular. There are two kinds of Hip-hop dancing: new school and old school. More and more young people are learning Hip-hop dancing. People believe that it is a good way to exercise their bodies, and that it is good for their health.",middle,middle,middle
ood_race-middle,ood_race-middle,99,race-middle,reading-comp,middle,"Living in a foreign culture can be exciting, but it can also be confusing . A group of Americans who taught English in other countries recently discussed their experiences. They decided that miscommunications were always possible, even over something as simple as""yes""and""no"". On her first day in Micronesia, an island in the Pacific, Lisa thought people weren't paying any attention to her. The day was hot. She went into a store and asked, ""Do you have cold drinks? ""The woman there didn't say anything. Lisa repeated the question. Still the woman said nothing. She later learned that the woman had answered her: She had raised her eyebrows , which in Micronesia means""yes"". Jan remembered an experience she had in Bulgaria, a country in Europe. She went to a restaurant that was known for its cabbage. She asked the waiter, ""Do you have cabbage today? ""He nodded his head. Jan waited, but the cabbage never came. In that country, a nod means""no"". Tom had a similar problem when he arrived in India. After explaining something in class, he asked his students if they understood. They answered with many different nods and shakes of the head. He thought some people had not understood, so he explained again. When he asked again, they did the same thing. He soon found out that his students did understand. In India, people nod and shake their heads in different ways depending on where they come from. You have to know where a person is from to understand whether they mean""yes""or""no"".",middle,middle,middle
ood_race-middle,ood_race-middle,100,race-middle,reading-comp,middle,"The English language is different from any other language. Yet English words do not stay the same. The language is always changing. We need new words for new inventions and new ideas. Different words come into use, or older words are used in a new way. English can change by borrowing words from other languages. Tomato was borrowed from Mexico and pajamas from Indian. The word coffee came from Turkey, and tea came from China. Now new space and science words are being borrowed from other countries, too. New words are also made by adding two words together. Strawberry, popcorn, and grandfather are words made up of two parts. Sometimes new words are shorter forms of older words. The word photo was made from photograph by cutting off the end of the longer word. Plane was made by cutting off the front part of airplane. Smog was made by using only the first two and last two letters from the words smoke and fog. The names of people and products can become new words. Our sandwich was named after a man named Sandwich. Scotch Tape, Band-aid and Jello were names made up by the companies that first made the products. ,.",middle,middle,middle
ood_race-middle,ood_race-middle,101,race-middle,reading-comp,middle,"Think about a 11-year-old girl spending her days washing clothes, looking after her baby brother, and doing hard work on the farm. Think about a little girl. She knows there is no food for dinner, and no water to drink. She has watched her father, brother and sister lose their lives because the family has no money to send for a doctor. Hard to believe? For Maria Pastoral, these are the facts. Maria would gladly go to school, but her mother, now alone, needs her badly at home. Maria had to leave school because her family was so poor. For just 52 pennies a day, you can help out a child like Maria. Show her that someone will help her. Through Save the Children, you can help Maria's mother get better crops from their farm, and make money so that Maria can buy clothes and things for school. To help Maria most, your money is put with money from other donors ,so hardworking people can help themselves to build schools and hospitals, bring in clean water and improve their farms. This is what Save the Children has done since 1932. For you there are many returns. You can write letters to each other get photos or progress reports. You are helping to save other people. That's how Save the Children works. Without you, it can't work. Please take a moment to fill in the form below to help a child like Maria and her village. ,.",middle,middle,middle
ood_race-middle,ood_race-middle,102,race-middle,reading-comp,middle,"Li Siyi, a student from Jinan Foreign Language School, takes up a new habit. She refuses to believe everything that she reads. ""Not everything in books is true,"" she said. Many other students in her school think the same thing as Li. They learned this through finding a mistake in their Chinese textbook. They learned a Tang poem, Ci Beigu Shanxia, last year. There was a picture that showed a boat in full sail on a river. ""But according to the famous line from the poem, feng zheng yifan xuan, the sail shouldn't be spread ,"" said Zhang Jiayi, Li's classmate. To get the right answer, the students turned to their Chinese teacher, Liu Yan. Liu and the students looked up books, searched on the Internet and made sure that the People's Education Press had really made a mistake about the picture. The students wrote a letter to them about the mistake. ""I think my students did a right thing but I never expected a reply,"" said Liu. ""I took it as a way of letting them know the importance of spirit of questioning."" To their surprise, one month later, they got the reply from Gu Zhenbiao, the expert of Chinese textbooks in middle schools. Gu said sorry for the mistake and he also said he really thinks the students are very great. When Liu read the letter loudly to all the students, everyone was excited. ""We are very happy we have our own ideas!"" said Li.",middle,middle,middle
ood_race-middle,ood_race-middle,103,race-middle,reading-comp,middle,"The panda is one of the animals most in danger. There are about 1,000 pandas living in nature reserves today. Zoos and research centers look after about 160 pandas. Scientists are studying how they live and more baby pandas are born in the zoos. Pandas live in the forests and mountains of Southwest China. They mainly live on bamboo, and each panda needs to eat a lot of bamboo every day. The area of bamboo is becoming smaller for many different reasons, so pandas have less and less land to live on. Pandas don't have many babies, and baby pandas often die. The situation is becoming very serious. Our government is working hard to save pandas. There are more than 30 nature reserves to protect pandas but these are not enough. The government has made a new plan to help pandas. The nature reserves will be bigger and the bamboo will grow better. Then the pandas will have enough food to eat and enough places to live in. Pandas born in the zoos may go back to live in the nature reserves. Most people love pandas. The panda is one of the best-known animals in the world. It is the symbol for the World Wide Fund for Nature. The WWF works to protect all animals in danger, so the panda has become the symbol of all animals in danger. There is still a long way to go to save the panda. Think of other animals in danger such as tigers ,whales, turtles and elephant--we need to save the panda, and we need to save them, too.",middle,middle,middle
ood_race-middle,ood_race-middle,104,race-middle,reading-comp,middle,"Mike lives in Zhengzhou of China. But he is from Canada. He is 12 years old this year. He speaks English. And he speaks Chinese a little. Mingming is his good friend. He is a Chinese boy. He often goes to the English Corner. He likes to speak English there. It helps him with English. Of course , he often helps Mike with Chinese. Mike has a pet at home. It is a dog. He likes it very much. _ . Mingming likes it, too. So he often plays with Wangwang in Mike's home.",middle,middle,middle
ood_race-middle,ood_race-middle,105,race-middle,reading-comp,middle,"During the day we work and play,and at night we sleep. Our body rests when we sleep. In the morning we are ready to work and play again. Our body grows most when we are asleep. Children who are tired usually need sleep. We can get better at our lessons after having plenty of rest. Boys and girls who are eight or nine years old need ten hours of sleep every night. Our body needs plenty of air when we are asleep. If we do not get enough fresh air, we will feel tired when we wake up. While in bed we must not cover our head,our lungs need to get enough fresh air. If we open our windows at night,we can have plenty of fresh air. Cool air is better than warm air.",middle,elementary,elementary
ood_race-middle,ood_race-middle,106,race-middle,reading-comp,middle,"Many people do not like to stay at home on holidays.They want to go out to see something different or do something interesting.So people from the country come to the city and people from the city go to the country for holidays.During the holidays trains,buses and planes are all very busy.It is very hard to buy train tickets or air tickets.Many people take cars or buses for traveling. Last May Day my family went to the country by car for our holiday.There was too much traffic on the road,so we had to move very slowly.It took us about an hour to get out of the town.After some time,we came to a hill.It was green and beautiful.We thought this was a good place for a picnic,so we stopped and took the food,fruit and drinks out of the car.We sat down and began to eat.Suddenly a strong wind blew and soon it started to rain.We had to run back to our car and have our picnic in the car.Then we drove back home.What a sad holiday!",middle,middle,middle
ood_race-middle,ood_race-middle,107,race-middle,reading-comp,middle,"James Naismith was a Canadian. He invented basketball in 1891. At that time. He was a P.E. teacher a Springfield College,. In the USA.. He invented an indoor game for his students so that they could play it even in bad weather. Do you know how to score points in the game? Well, just put the ball into the other side's basket. You can throw the ball into the basket from any part if the court. And you can throw it with one hand or both hands. But you must follow the rules. Now, over a century later,. More and more people play basketball ..In the USA. ,the NBA is very popular. People from all over the world like to watch and play basketball. They love this game. ,A, B, C, D,. (10)",middle,middle,middle
ood_race-middle,ood_race-middle,108,race-middle,reading-comp,middle,"Can plants eat people? Probably not, but there are many plants that eat meat. Some of them are big. And they can eat small animals. One famous meat-eating plant is the Venus flytrap . The Venus flytrap is a very strange plant. It grows in dry parts of the United States. Its leaves are like the pages of a book. They can open and close very quickly. Inside the leaves, there are three small hairs. If a fly touches one of the hairs, the leaf closes quickly. The fly cannot get out. In about half an hour, the leaf _ the fly until it is dead. Then, the plant covers the fly. Slowly, the plant eats the fly. Why do plants do it? Most plants get what they need from the sun, the air, and the ground. In some places, the ground is very poor. It doesn't have all these important things, especially nitrogen . Animal meat has a lot of nitrogen, so some plants eat meat to get what they need. Let's hope that some of the bigger plants don't get the same idea!",middle,middle,middle
ood_race-middle,ood_race-middle,109,race-middle,reading-comp,middle,"Bill Gates, the founder of Microsoft and one of the richest people in the world, is now making efforts to reinvent the toilet. Gates has donated a big part of his wealth to charity. Now his charitable organization, the Bill & Melinda Gates Foundation, is looking for future toilets that can improve the living conditions of millions of people. The flush toilet we use today was invented in 1775. While it works well in getting rid of our waste, it also uses a lot of water and needs a costly sewage system . Besides, it's not necessarily practical for the developing world. In some developing countries, lack of toilets leads to poor hygiene ,and _ could kill people. According to the World Health Organization, 1.5 million children under the age of five die each year because of hygiene problems. Last year, the Gates Foundation gave money to eight universities around the world and asked them to start inventing the toilet of tomorrow: a toilet that uses little or no water is cheap and easy to fix, and is safe and hygienic. At the "" Reinvent the Toilet Fair "" competition recently held in Seattle, twenty-eight designs were displayed. The winners, from the California Institute of Technology , were awarded a $ 100,000 prize by the Gates Foundation. ""We couldn't be happier with the response that we've gotten,"" Bill Gates said at the event. Many of the new designs would not only greatly improve hygiene in the developing world, but also help change the dependence on traditional flush toilets in developed nations, he said.",middle,middle,middle
ood_race-middle,ood_race-middle,110,race-middle,reading-comp,middle,"Have you seen the movie Changjiang 7(CJ7)?The story is about a boy called Dickey. He lives a poor life with his father. His father doesn't have any money to buy toys for him. One day his father finds him a strange toy from a junkyard . Dickey names it Changjiang 7 (CJ7). It is an alien dog. It can do many things that humans can not do. Dickey takes it to school to help him in many ways. CJ7 is a popular movie. Xu Jiao,born on August 5,1997 in Ningbo,Zhejiang,plays Dickey. On April 21,the girl won Best New Performer at the Hong Kong Film Awards for her play in CJ7.Now Xu Jiao becomes a new film star. She is well-known especially among young kids. Many of them want to own such a helpful toy as CJ7. Xu once said it was difficult to play a boy. ""To get an idea of what a boy is like,"" she said,""I watched boys and I also studied and played with them a lot.""",middle,middle,middle
ood_race-middle,ood_race-middle,111,race-middle,reading-comp,middle,"Years ago, I lived in a building in a large city. There was another building not far from mine. A woman lived there. I had never met her, but I could see her sit by the window each afternoon, sewing or reading. After several months, I began to notice that her window was dirty. Everything was unclear through the dirty window. I would say to myself, ""What a lazy woman! I wonder why she doesn't wash her window. It really looks terrible."" One bright morning, I decided to clean my flat, including the windows. When I finally finished the cleaning, I sat down by the window for a rest. What a surprise! Everything in the woman's flat could be seen clearly. Her window was clean! I began to understand. I watched the woman's window from my own dirty window. That's the problem! That is quite an important lesson for me. How often do I look at and criticize others through the dirty window of my heart? From then on, whenever I want to _ someone, I ask myself first, ""Am I looking at him through my dirty window?"" Then I try to clean the window of my own world so that I may see others' world more clearly.",middle,middle,middle
ood_race-middle,ood_race-middle,112,race-middle,reading-comp,middle,"The resignation letter of Gu Shaoqiang, a teacher from Henan, ""The world is so big; I want to see it."" is very popular in the Internet. Many people say that it spoke the minds of millions of people who feel they have been in a boring and normal life and want to do something different to change it. Whatever the teacher may be able to achieve with her life, it is meaningful for people to make their dream come true. So, what is your opinion? Should we praise the teacher for resigning and following her dreams? Yes---All of us have dreams that can't come true right now. First, Too many people waste their lives by doing things they don't love simply because it is what people expect them to do. They are not happy and they also affect people around them. The earlier they can break free, the more meaning they can make out of their lives. Second, It is a waste of people's talents and social resources if they don't get to do the things they are most talented at. Some people don't want to be white-collar workers all their lives. They should have the freedom to change their lives. Third, As our country develops so fast, people have greater freedom to change their lives as long as they put in the time and effort. The teacher is a good example. No---People can't change their lives overnight. First, ""Seeing the world"" is not good enough an excuse to leave one's job and life. This kind of attitude could actually be a bad example for young people. Second, Everyone has a place in society and life. People may not have achieved their wildest or most ambitious dreams, but where they end up is the result of their and society's decisions. Unless they offer to make lots of efforts and sacrifices, people can't change their lives _ Third, The reason why the teacher gave up her job is too unclear. It is too irresponsible.",middle,middle,middle
ood_race-middle,ood_race-middle,113,race-middle,reading-comp,middle,"London used to be ""foggy""--- the ""fog"" was in fact smog, a _ of smoke and fog. In other words, it was caused by air pollution. In London, some of this pollution came from factories, but a lot of it came from the coal that people burnt in their houses to keep warm during the winter. By the 1950s, London's smog problem had become so bad that the government decided to do something to clean up the air. It didn't allow people to born coal in any British city. A few years later, the air became much cleaner. Today many Chinese cities face the same problem with air pollution that London faced sixty years ago. However, this problem is more difficult for Chinese cities to solve. One reason is that more of pollution comes from big factories, rather than from the coal burnt in people's houses. If these factories were suddenly closed, it would harm the economy and lots of people would lose their jobs. Another reason is that changing from coal to cleaner fuels is quite expensive. However, the air in many cities will become cleaner, as the government and ordinary people pay more and more attention to protecting the environment.",middle,middle,middle
ood_race-middle,ood_race-middle,114,race-middle,reading-comp,middle,"Different weather makes people feel different.It influences health,intelligence and feelings. In August,it is very hot and wet in the southern part of the United States.People there have heart trouble and other kinds of health problems during this month.In the Northeast and the Middle West.it is very hot at some times and very cold at other times.People in these states have more heart trouble after the weather changes in February or March. The weather can also influence intelligence.For example,in a 1983 report by scientists,IQ of a group of students was very high when a very strong wind came,but after the strong wind,their IQ was 10% lower.The wind can help people have more intelligence.Very hot weather,on the other hand,can make it lower.Students in many schools of the United States often get worse on exams in the hot months of the year(July and August). Weather also has a strong influence on people's feelings.Winter may be a bad time for thin people.They usually feel cold during these months.They might feel unhappy during cold weather.But fat people may have a hard time in hot summer.At about 18degC,people become stronger. Low air pressure may make people forgetful.People leave more bags on buses and in shops on low-pressure days.People feel best at a temperature of about 18degC. Are you feeling sad,tired,forgetful,or unhappy today?It may be the weather's problem.",middle,middle,middle
ood_race-middle,ood_race-middle,115,race-middle,reading-comp,middle,"Are you looking for something fun and would you like to help other people in your free time? Then join us. We have jobs for people of all ages;Anyone from twelve-year-old children to 80-year-old people can become one of us. You can help people in many ways.Schools need help with taking care of children while their parents are working.Hospitals need us to look after children while their parents see a doctor.Animal lovers can help take care of thosedogs and cats without homes.There is something to do for everyone. ""As a member of this group,I don't want to get anything.Seeing the children's happy faces,I am happy,too.""said Susan,an old woman of 62. ""I often played computer games in my free time before.Now I help older people learn how to use Computers,""said another one at the age of 18. If everyone helps out a bit,we'1l all have a better world to live in. Interested? Call us on 3847613 or visit our website :http://www. activol.com.",middle,middle,middle
ood_race-middle,ood_race-middle,116,race-middle,reading-comp,middle,"Look at the light and beautiful snowflakes falling. Ever wanted to hold them in your hands? They are always lost when they meet your hands. Well, this isn't just a problem for you. It was a problem for Wilson Bentley, too. In the 1870s, Wilson Bentley was just a teenager. His family lived in a small town in northeast America. Winters there were long and hard. Bentley's mother was once a school teacher. She taught him at home. Bentley didn't go to school until he was 14. He was a quiet boy, and loved reading his mother's books. But he was interested in his mother's microscope . When the other boys were playing with balls, little Bentley was studying things like drops of water, flowers and snowflakes. Bentley loved watching snowflakes. For the next two years, young Bentley spent many winter days in a cold room watching these _ under his microscope. The boy thought they were beautiful enough for him to start to draw pictures of them. But there were so many snowflakes that he couldn't draw them all. How could he keep their beauty all the time? Bentley thought of buying a camera. The boy and his mother asked his father to buy one. But, his father didn't agree. He thought the whole thing was a bad idea. He thought the only thing a farmer should do was farming. But finally Bentley did get a camera. For more than a year he tried to take pictures of snowflakes. On January 15, 1885, during a snowstorm, Bentley took the first ever photo of an ice crystal with his camera. ""It was the greatest moment of my life,"" Bentley said later. For 13 years, Bentley worked quietly and took thousands of photos of ice crystals. Later he became famous as ""Snowflake"" Bentley.",middle,middle,middle
